registry_key,output_file_path,source_family,source_info_path,source_registry_path,name_blank,name_en_blank,description_blank,description_en_blank,action_count_written
piezo_e816_t,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_piezo_e816_t.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/piezo_e816_t/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/piezo_e816_t/registry.yaml,false,false,false,false,16
piezo_e816b,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_piezo_e816b.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/piezo_e816b/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/piezo_e816b/registry.yaml,false,false,false,false,7
phoxx_laser,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_phoxx_laser.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/phoxx_laser/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/phoxx_laser/registry.yaml,false,false,false,false,8
priorarclampshutter,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_priorarclampshutter.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/priorarclampshutter/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/priorarclampshutter/registry.yaml,false,false,false,false,4
prior_lumen,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_prior_lumen.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/prior_lumen/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/prior_lumen/registry.yaml,false,false,false,false,3
prior,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_prior.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/prior/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/prior/registry.yaml,false,false,false,false,9
rest_pi_camera,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_rest_pi_camera.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/rest_pi_camera/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/rest_pi_camera/registry.yaml,false,false,false,false,12
camera_pi_cam,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_camera_pi_cam.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/camera_pi_cam/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/camera_pi_cam/registry.yaml,false,false,false,false,15
mx_valve,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_mx_valve.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/mx_valve/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/mx_valve/registry.yaml,false,false,false,false,8
gripper_controller,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_gripper_controller.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/gripper_controller/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/gripper_controller/registry.yaml,false,false,false,false,7
robotiq_gripper,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_robotiq_gripper.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/robotiq_gripper/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/robotiq_gripper/registry.yaml,false,false,false,false,14
experimental_scara,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_experimental_scara.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/experimental_scara/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/experimental_scara/registry.yaml,false,false,false,false,12
scila_backend,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_scila_backend.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/scila_backend/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/scila_backend/registry.yaml,false,false,false,false,14
star_chatterbox_backend,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_star_chatterbox_backend.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/star_chatterbox_backend/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/star_chatterbox_backend/registry.yaml,false,false,false,false,18
io_slave_always_open,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_io_slave_always_open.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/io_slave_always_open/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/io_slave_always_open/registry.yaml,false,false,false,false,6
spool_local_localization_rule,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_spool_local_localization_rule.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/spool_local_localization_rule/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/spool_local_localization_rule/registry.yaml,false,false,false,false,1
toptica_i_beam_laser,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_toptica_i_beam_laser.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/toptica_i_beam_laser/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/toptica_i_beam_laser/registry.yaml,false,false,false,false,5
_i_beam_connection,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info__i_beam_connection.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/_i_beam_connection/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/_i_beam_connection/registry.yaml,false,false,false,false,7
thermo_microscope,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_thermo_microscope.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/thermo_microscope/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/thermo_microscope/registry.yaml,false,false,false,false,47
thermocycler_backend,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_thermocycler_backend.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/thermocycler_backend/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/thermocycler_backend/registry.yaml,false,false,false,false,19
thorlabs_fw102_c,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_thorlabs_fw102_c.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/thorlabs_fw102_c/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/thorlabs_fw102_c/registry.yaml,false,false,false,false,1
microscope,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_microscope.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/microscope/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/microscope/registry.yaml,false,false,false,false,72
up20,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_up20.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/up20/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/up20/registry.yaml,false,false,false,false,37
usbtmclight,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_usbtmclight.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/usbtmclight/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/usbtmclight/registry.yaml,false,false,false,false,12
rtde_urx,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_rtde_urx.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/rtde_urx/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/rtde_urx/registry.yaml,false,false,false,false,8
resources,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_resources.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/resources/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/resources/registry.yaml,false,false,false,false,3
work_table,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_work_table.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/work_table/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/work_table/registry.yaml,false,false,false,false,58
x_calibur_d,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_x_calibur_d.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/x_calibur_d/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/x_calibur_d/registry.yaml,false,false,false,false,39
ascii_device,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_ascii_device.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/ascii_device/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/ascii_device/registry.yaml,false,false,false,false,15
binary_serial,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_binary_serial.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/binary_serial/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/binary_serial/registry.yaml,false,false,false,false,14
ascii_serial,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_ascii_serial.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/ascii_serial/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/ascii_serial/registry.yaml,false,false,false,false,16
ascii_axis,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_ascii_axis.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/ascii_axis/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/ascii_axis/registry.yaml,false,false,false,false,15
py_uvvis,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_py_uvvis.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/py_uvvis/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/py_uvvis/registry.yaml,false,false,false,false,37
uxbus_cmd,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_uxbus_cmd.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/uxbus_cmd/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/uxbus_cmd/registry.yaml,false,false,false,false,193
blockly_tool,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_blockly_tool.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/blockly_tool/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/blockly_tool/registry.yaml,false,false,false,false,2
events,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_events.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/events/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/events/registry.yaml,false,false,false,false,24
gcode_client,/home/xzye/projects/DPTech/device_filtering_biology/final/reformatted_info_yaml/info_gcode_client.yaml,community_drivers,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/gcode_client/info.txt,/home/xzye/projects/DPTech/community_drivers/Uni-Lab-OS/community_drivers/gcode_client/registry.yaml,false,false,false,false,3
